date,symbol,equity,cash,positions
2023-03-08,AAPL,103899.25,103899.25,0
2023-03-09,AAPL,103899.25,103899.25,0
2023-03-10,AAPL,103899.25,103899.25,0
2023-03-13,AAPL,103899.25,103899.25,0
2023-03-14,AAPL,103899.25,103899.25,0
2023-03-15,AAPL,103899.25,103899.25,0
2023-03-16,AAPL,103899.25,103899.25,0
2023-03-17,AAPL,103899.25,103899.25,0
2023-03-20,AAPL,103899.25,103899.25,0
2023-03-21,AAPL,103899.25,103899.25,0
2023-03-22,AAPL,103899.25,103899.25,0
2023-03-23,AAPL,103899.25,103899.25,0
2023-03-24,AAPL,103899.25,103899.25,0
2023-03-27,AAPL,103899.25,103899.25,0
2023-03-28,AAPL,103899.25,103899.25,0
2023-03-29,AAPL,103899.25,103899.25,0
2023-03-30,AAPL,103899.25,103899.25,0
2023-03-31,AAPL,103899.25,103899.25,0
2023-04-03,AAPL,103899.25,103899.25,0
2023-04-04,AAPL,103899.25,103899.25,0
2023-04-05,AAPL,103899.25,103899.25,0
2023-04-06,AAPL,103899.25,103899.25,0
2023-04-10,AAPL,103899.25,103899.25,0
2023-04-11,AAPL,103899.25,103899.25,0
2023-04-12,AAPL,103899.25,103899.25,0
2023-04-13,AAPL,103899.25,103899.25,0
2023-04-14,AAPL,103899.25,103899.25,0
2023-04-17,AAPL,103899.25,103899.25,0
2023-04-18,AAPL,103899.25,103899.25,0
2023-04-19,AAPL,103899.25,103899.25,0
2023-04-20,AAPL,103899.25,103899.25,0
2023-04-21,AAPL,103899.25,103899.25,0
2023-04-24,AAPL,103899.25,103899.25,0
2023-04-25,AAPL,103899.25,103899.25,0
2023-04-26,AAPL,103899.25,103899.25,0
2023-04-27,AAPL,103899.25,103899.25,0
2023-04-28,AAPL,103899.25,103899.25,0
2023-05-01,AAPL,103899.25,103899.25,0
2023-05-02,AAPL,103899.25,103899.25,0
2023-05-03,AAPL,103899.25,103899.25,0
2023-05-04,AAPL,103899.25,103899.25,0
2023-05-05,AAPL,103899.25,103899.25,0
2023-05-08,AAPL,103899.25,103899.25,0
2023-05-09,AAPL,103899.25,103899.25,0
2023-05-10,AAPL,103899.25,103899.25,0
2023-05-11,AAPL,103899.25,103899.25,0
2023-05-12,AAPL,103899.25,103899.25,0
2023-05-15,AAPL,103899.25,103899.25,0
2023-05-16,AAPL,103899.25,103899.25,0
2023-05-17,AAPL,103899.25,103899.25,0
2023-05-18,AAPL,103899.25,103899.25,0
2023-05-19,AAPL,103899.25,103899.25,0
2023-05-22,AAPL,103899.25,103899.25,0
2023-05-23,AAPL,103899.25,103899.25,0
2023-05-24,AAPL,103899.25,103899.25,0
2023-05-25,AAPL,103899.25,103899.25,0
2023-05-26,AAPL,103899.25,103899.25,0
2023-05-30,AAPL,103899.25,103899.25,0
2023-05-31,AAPL,103899.25,103899.25,0
2023-06-01,AAPL,103899.25,103899.25,0
2023-06-02,AAPL,103899.25,103899.25,0
2023-06-05,AAPL,103899.25,103899.25,0
2023-06-06,AAPL,103899.25,103899.25,0
2023-06-07,AAPL,103899.25,103899.25,0
2023-06-08,AAPL,103899.25,103899.25,0
2023-06-09,AAPL,103899.25,103899.25,0
2023-06-12,AAPL,103899.25,103899.25,0
2023-06-13,AAPL,103899.25,103899.25,0
2023-06-14,AAPL,103899.25,103899.25,0
2023-06-15,AAPL,103899.25,103899.25,0
2023-06-16,AAPL,103899.25,103899.25,0
2023-06-20,AAPL,103899.25,103899.25,0
2023-06-21,AAPL,103899.25,103899.25,0
2023-06-22,AAPL,103899.25,103899.25,0
2023-06-23,AAPL,103899.25,103899.25,0
2023-06-26,AAPL,103899.25,103899.25,0
2023-06-27,AAPL,103899.25,103899.25,0
2023-06-28,AAPL,103899.25,103899.25,0
2023-06-29,AAPL,103899.25,103899.25,0
2023-06-30,AAPL,103899.25,103899.25,0
2023-07-03,AAPL,103899.25,103899.25,0
2023-07-05,AAPL,103899.25,103899.25,0
2023-07-06,AAPL,103899.25,103899.25,0
2023-07-07,AAPL,103899.25,103899.25,0
2023-07-10,AAPL,103899.25,103899.25,0
2023-07-11,AAPL,103899.25,103899.25,0
2023-07-12,AAPL,103899.25,103899.25,0
2023-07-13,AAPL,103899.25,103899.25,0
2023-07-14,AAPL,103899.25,103899.25,0
2023-07-17,AAPL,103899.25,103899.25,0
2023-07-18,AAPL,103899.25,103899.25,0
2023-07-19,AAPL,103899.25,103899.25,0
2023-07-20,AAPL,103899.25,103899.25,0
